,Minimum System Storage (GL),Total Cost ($ million),Total Spill Volume (GL)
338,0.61491695943544056,0.082315282564809494,0.30276775799974992
339,0.10986074271594498,0.3353760082939885,0.55476324899006646
340,0.15471551425894647,0.2806110363916276,0.56467344934942598
341,0.34544897159167703,0.28585961034019991,0.36869141806812306
342,0.26445066162763003,0.39758025901632321,0.33796907935604686
343,0.63602964741014645,0.11036524404317169,0.25360510854668183
344,0.16716718840173853,0.27870850687261822,0.55412430472564334
345,0.049106649127456936,0.41993645671626456,0.53095689415627845
346,0.31898331113357858,0.36005387222246299,0.32096281664395832
347,0.52600060574153795,0.19604973151603217,0.27794966274242999
348,0.55706429397332635,0.17828241861676974,0.26465328740990385
349,0.70495776298842006,0.021415211366751927,0.27362702564482783
350,0.16694439271393982,0.42283898415456789,0.41021662313149237
351,0.74316195352838343,0.11363456049973156,0.1432034859718849
352,0.39699159609228546,0.30881265959450366,0.29419574431321088
353,0.36088487966820132,0.012613656297173122,0.62650146403462548
354,0.21265051107777447,0.21063680910622412,0.57671267981600138
355,0.013187796916452851,0.43743602574720369,0.54937617733634347
356,0.30780785107782688,0.34215080304540058,0.3500413458767726
357,0.19621205042331252,0.37583306125449406,0.42795488832219336
358,0.15504950578075932,0.29213037547736259,0.55282011874187809
359,0.22369327757673807,0.37988588811344171,0.39642083430982028
360,0.13647538899718178,0.44520064662293879,0.41832396437987945
361,0.028643156076311144,0.42192895297264588,0.54942789095104294
362,0.5857605427704492,0.087676629279908588,0.3265628279496422
363,0.10109714108585047,0.34515681330048775,0.55374604561366181
364,0.35660448346617374,0.31845323405889603,0.32494228247493029
365,0.54159414829473485,0.22817310384632644,0.23023274785893869
366,0.35990750305304375,0.32598619224793529,0.31410630469902079
367,0.57550342661017417,0.22174261568107448,0.20275395770875129
368,0.13040252049052253,0.30844286339571753,0.56115461611375994
369,0.52406791073764769,0.1744376512367142,0.30149443802563813
370,0.42640285703675801,0.045463295324066524,0.52813384763917548
371,0.65474190689609046,0.065194723741312952,0.28006336936259674
372,0.58405224884546225,0.13425757468197017,0.2816901764725675
373,0.27814596168054662,0.3552920351830624,0.36656200313639098
374,0.70709266421165018,0.16125504936052867,0.13165228642782106
375,0.40063146624471913,0.29269221767836967,0.30667631607691126
376,0.36418362166978974,0.12819264902681948,0.50762372930339072
377,0.56107703784565832,0.050625438547310248,0.3882975236070314
378,0.1742164933058144,0.39578258634267161,0.43000092035151399
379,0.063821536597200565,0.38199055109661056,0.55418791230618891
380,0.27776171876871858,0.41346356588884647,0.308774715342435
381,0.39261442929870993,0.29778214692671878,0.30960342377457123
382,0.47800118583043738,0.0237178494254244,0.49828096474413819
383,0.53332835970309844,0.1979720797467292,0.26869956055017241
384,0.29654586390136983,0.38136983074205494,0.32208430535657512
385,0.12241408644473994,0.33839323268206845,0.5391926808731915
386,0.46919752249894831,0.16758228199419969,0.36322019550685197
387,0.55991161797213818,0.14859682494315152,0.29149155708471036
388,0.40085668936077629,0.19244512216105292,0.4066981884781708
389,0.11079122315872894,0.33081631650437043,0.55839246033690071
390,0.20439308063275641,0.36898221885752386,0.42662470050971979
391,0.5713980626873767,0.18186702645210984,0.24673491086051347
392,0.47017871410582313,0.15850436929358383,0.37131691660059302
393,0.34571517437622235,0.12295088519087301,0.53133394043290472
394,0.067094732879256186,0.37589573555917261,0.55700953156157118
395,0.76052676792543816,0.14080517443953397,0.098668057635027825
396,0.31523325870283142,0.36082487171514716,0.32394186958202142
397,0.033154924871405256,0.41943589068943299,0.54740918443916176
398,0.1139780399234325,0.32782936334891483,0.55819259672765276
399,0.35530754549223464,0.33408771257059866,0.31060474193716675
400,0.24114195357971643,0.16692682963221142,0.59193121678807226
401,0.89483090635641516,0.081960328628269422,0.023208765015315547
402,0.46318735602746852,0.16534858358659971,0.37146406038593172
403,0.008889670412069603,0.4396169819397579,0.55149334764817259
404,0.2071535650963626,0.21180378935706642,0.58104264554657092
405,0.27361454129323803,0.43209782713891959,0.29428763156784238
406,0.87167691965340821,0.095431071667799697,0.032892008678792176
407,0.78938119714453958,0.13251736428301672,0.07810143857244381
408,0.58417099554578633,0.12263407124208207,0.29319493321213169
409,0.11983253775416736,0.32415628275440622,0.55601117949142642
410,0.58150735967260303,0.21602233989105554,0.20247030043634154
411,0.13091181421032724,0.30966282801840761,0.55942535777126512
412,0.29174167385235533,0.23805019924729962,0.47020812690034502
413,0.19966835667039359,0.38919754550875912,0.41113409782084726
414,0.384734358444004,0.26696373418823299,0.34830190736776306
415,0.76195694296196492,0.14166710963062332,0.096375947407411733
416,0.46920018014745424,0.22946710830318201,0.30133271154936386
417,0.06869065302706058,0.37228901713814866,0.55902032983479089
418,0.31853515976702956,0.19852551199955668,0.48293932823341373
419,0.28573168461530368,0.39694437217921397,0.31732394320548246
420,0.44709482081448787,0.27444559988468609,0.27845957930082599
421,0.26116436234961632,0.13376995952118145,0.6050656781292022
422,0.69128120214659361,0.16750016999166981,0.1412186278617367
423,0.54982737631500278,0.15230187540862811,0.29787074827636922
424,0.49537655852234774,0.13781175169611551,0.36681168978153678
425,0.26118382522778116,0.4056774714386987,0.33313870333352003
426,0.6708790986766624,0.016938741633609616,0.31218215968972801
427,0.26198948615865919,0.37761523328765179,0.36039528055368908
428,0.073690094109493606,0.37539592267931682,0.55091398321118956
429,0.42769072873937763,0.28450705283843164,0.28780221842219067
430,0.78040015894459225,0.029486915693262009,0.19011292536214577
431,0.61347746232620715,0.05912253030188265,0.32740000737191022
432,0.029829671420278044,0.41771948792449137,0.55245084065523054
433,0.85143630482236266,0.09494655264191959,0.053617142535717699
434,0.41645329181620017,0.2871752967665252,0.29637141141727469
435,0.058074525768837482,0.4085080131322667,0.53341746109889576
436,0.4230516067153367,0.25441308415078945,0.32253530913387396
437,0.051507512710967096,0.41871387443189106,0.5297786128571419
438,0.13887840491406087,0.46059856712473146,0.40052302796120764
439,0.29800156261287103,0.23240584136508086,0.46959259602204806
440,0.67046778639614213,0.11700480710716088,0.21252740649669705
441,0.28334720796339063,0.25413084519705392,0.46252194683955533
442,0.22066069622964071,0.36125258655933773,0.41808671721102147
443,0.27353544109374983,0.27108296223039963,0.45538159667585049
444,0.34214798134314772,0.26707688641845667,0.39077513223839566
445,0.038537592433080817,0.408641852318958,0.55282055524796125
446,0.57838240127284946,0.04947487565351822,0.37214272307363233
447,0.31693285857274422,0.3616538020190293,0.32141333940822653
448,0.40002928230730217,0.26236853853469222,0.33760217915800561
449,0.26602727109876928,0.37263112127283893,0.36134160762839168
450,0.36991626629123514,0.23024510808065213,0.39983862562811284
451,0.55589271669844587,0.22006437181172528,0.22404291148982894
452,0.013399707137581728,0.45977933571922924,0.52682095714318911
453,0.56352037227022322,0.22585736351169802,0.21062226421807884
454,0.50280447372834003,0.24967974210687213,0.24751578416478781
455,0.19683304263702708,0.37045658126749992,0.43271037609547308
456,0.57437287712542373,0.23983897349975664,0.18578814937481947
457,0.2119588806925426,0.37004818418035867,0.41799293512709879
458,0.31472539618180345,0.35508276922441318,0.33019183459378332
459,0.39202067952691477,0.12317548844448101,0.48480383202860422
460,0.094460124121631309,0.34700423179765327,0.55853564408071543
461,0.048830757050964513,0.39758853365911201,0.55358070928992342
462,0.078985133366372126,0.36505386768823067,0.5559609989453973
463,0.14693708464291044,0.28983514767038737,0.56322776768670202
464,0.85195851044554261,0.10392371668651651,0.044117772867940885
465,0.40470997689381255,0.24147898761477074,0.35381103549141674
466,0.35341483170980564,0.32484828315327985,0.32173688513691451
467,0.18238439933276263,0.40068134432031799,0.41693425634691939
468,0.097211666236436733,0.3522848754611404,0.55050345830242287
469,0.60780510277249622,0.16019317145520229,0.23200172577230144
470,0.53232863807845887,0.10470483714330461,0.36296652477823643
471,0.25796066413593877,0.38669588985155717,0.35534344601250412
472,0.80171059080438933,0.053656391870565361,0.14463301732504524
473,0.66577186676203493,0.009144344282421505,0.32508378895554352
474,0.28744935480925254,0.33721549795929129,0.37533514723145606
475,0.041910298623154846,0.40544188615946031,0.55264781521738493
476,0.4182105483499422,0.13630165087151222,0.44548780077854561
477,0.19470245475625195,0.39474363231588178,0.4105539129278663
478,0.51986540002253889,0.23216123824689011,0.24797336173057102
479,0.25986536955573436,0.28214097838532437,0.45799365205894116
480,0.32136915710324993,0.3532462195384416,0.32538462335830848
481,0.41962645394988451,0.22361872816585879,0.35675481788425667
482,0.25444320349131849,0.31519572703464088,0.43036106947404057
483,0.4355015820149869,0.2397626671396256,0.32473575084538753
484,0.34384904794523857,0.33092914797943335,0.32522180407532808
485,0.13747941951321269,0.30146281383868512,0.56105776664810225
486,0.28668505961916196,0.12570875261470552,0.58760618776613249
487,0.88436860357743441,0.053005845527180247,0.062625550895385351
488,0.31401499384146736,0.23484113639998871,0.45114386975854404
489,0.37298396002881601,0.14897243937279964,0.47804360059838441
490,0.046146168491995661,0.40296159523249037,0.55089223627551409
491,0.011266737439364705,0.4365594894200453,0.55217377314059002
492,0.5134351155104655,0.20817449498652438,0.27839038950301009
493,0.79404589250779856,0.079350030888105688,0.12660407660409576
494,0.72126860203879095,0.053584478659770632,0.22514691930143849
495,0.15853843819826038,0.27676209550365749,0.56469946629808221
496,0.8848303538840987,0.076172276130066441,0.038997369985834897
497,0.27399924650250607,0.36534248801401598,0.3606582654834779
498,0.086771991549334307,0.37590187374830908,0.53732613470235668
499,0.1723995788945499,0.39982143143063237,0.42777898967481776
500,0.18517139260578044,0.26085681549941525,0.55397179189480428
501,0.31805210131613237,0.21734684301575471,0.46460105566811299
502,0.56661748242211851,0.0,0.43338251757788138
503,0.2650042655907946,0.39587627077764287,0.33911946363156242
504,0.19218866341127344,0.25324848207023165,0.55456285451849485
505,0.51180285657255553,0.24695874442823548,0.24123839899920899
506,0.36164622953697839,0.26298961990961994,0.37536415055340172
507,0.246888122089479,0.33029562583478345,0.42281625207573748
508,0.2286042782561741,0.34009790569193693,0.43129781605188905
509,0.38215295167724278,0.28746082153233793,0.33038622679041924
510,0.13734533761843232,0.30162778328522344,0.5610268790963443
511,0.23617600086110813,0.18301199261745377,0.58081200652143805
512,0.16392982630486258,0.2971735613279628,0.53889661236717457
513,0.23489317840947929,0.32322972591037497,0.44187709568014577
514,0.3932456050975025,0.15758421117092575,0.4491701837315718
515,0.52322369009586156,0.2160356731569599,0.26074063674717857
516,0.22751361037171766,0.19289666947834977,0.57958972014993249
517,0.25699180058717852,0.12828672009696601,0.61472147931585552
518,0.25342231157462686,0.29469106751377855,0.45188662091159459
519,0.10140348895145286,0.35556671997528139,0.54302979107326577
520,0.090571110197192078,0.3525638641456133,0.55686502565719465
521,0.17989326195678831,0.27835498874911335,0.54175174929409831
522,0.18174899575118761,0.27750644124847446,0.54074456300033791
523,0.25480565625954832,0.13051648067458804,0.61467786306586358
524,0.836905152588725,0.040498991928890553,0.12259585548238441
525,0.23934112883269121,0.16870340765522082,0.59195546351208794
526,0.31340330770578889,0.35987756970345108,0.32671912259076002
527,0.79251520151669808,0.031833227969241734,0.17565157051406025
528,0.17153694236055514,0.26112204229379499,0.56734101534564996
529,0.2424308131180351,0.3445419372308246,0.41302724965114024
530,0.49828874393822836,0.25135545700944506,0.25035579905232647
531,0.29195149379630669,0.33187065695038581,0.37617784925330755
532,0.19191024091226427,0.22922219392977217,0.57886756515796356
533,0.31296553928415261,0.22048572559211366,0.46654873512373368
534,0.27178280406825134,0.38893146904617087,0.33928572688557779
535,0.48914210486108634,0.23649734474886164,0.27436055039005192
536,0.16479252716023962,0.26924598304704722,0.5659614897927131
537,0.50436221482744559,0.21187371691844009,0.28376406825411438
538,0.32826521019869342,0.31832936443136617,0.35340542536994035
539,0.72448674552427994,0.024582293535315478,0.25093096094040451
540,0.018114325967298745,0.43069271251121649,0.55119296152148467
541,0.27460052603051649,0.37792730643010752,0.34747216753937593
542,0.027259629852840004,0.42081497139884821,0.55192539874831181
543,0.57274288373242144,0.16462081367452555,0.26263630259305315
544,0.66423368289095353,0.062566136575583436,0.27320018053346312
545,0.043673511921855292,0.40068528740481296,0.55564120067333178
546,0.28851066740058634,0.34527455730031109,0.36621477529910251
547,0.67597431971381072,0.040903934215052902,0.28312174607113638
548,0.75251428861593339,0.038936479975287631,0.20854923140877887
549,0.29304426054530769,0.24784977796719848,0.45910596148749394
550,0.035273200174655024,0.41207863054193661,0.55264816928340843
551,0.32816568020474024,0.34642154148590637,0.32541277830935333
552,0.59002520203257736,0.0049533947275081586,0.40502140323991459
553,0.7024890962162168,0.10754770592339259,0.18996319786039059
554,0.28447481199342461,0.39559556210681018,0.31992962589976526
555,0.30617182739491855,0.10509675578760817,0.58873141681747343
556,0.072500317604606984,0.36840729001138012,0.55909239238401276
557,0.8964842754474408,0.085891964733392584,0.017623759819166536
558,0.36459261897390577,0.28749160901589915,0.34791577201019519
559,0.62432172494887028,0.012240913147212677,0.36343736190391696
560,0.72439846362931504,0.15446606533413906,0.12113547103654594
561,0.49881372867521306,0.16968315938504,0.33150311193974691
562,0.71479438655295846,0.015684354175227493,0.26952125927181403
563,0.39462549169754652,0.29717989298073139,0.30819461532172199
564,0.84310199051595436,0.10732190975324332,0.049576099730802334
565,0.466605393674771,0.15155856211026913,0.38183604421495987
566,0.29169709499459501,0.24093883086271045,0.46736407414269443
567,0.71851196960934438,0.061317637385845787,0.22017039300480984
568,0.27394999840637357,0.39163608999185684,0.33441391160176959
569,0.5591342372870578,0.12625105026888842,0.31461471244405387
570,0.064324000726215705,0.38099691758029391,0.55467908169349034
571,0.29100989890925305,0.3256167668482533,0.38337333424249359
572,0.29944339369695044,0.35272521556472797,0.34783139073832159
573,0.20812219780986796,0.37216415867762936,0.41971364351250262
574,0.27034206377205361,0.15105854174391234,0.57859939448403408
575,0.27697160749093613,0.35720080935790333,0.3658275831511606
576,0.80162307032497326,0.11628917335710681,0.082087756317919813
577,0.40692967180644563,0.29055790856563463,0.3025124196279198
578,0.52920605717353086,0.19593446737193884,0.27485947545453027
579,0.14804830655121856,0.29135341548130134,0.56059827796748007
580,0.15695467807519814,0.29097545888410453,0.55206986304069727
581,0.13832566135697802,0.30143128913051964,0.56024304951250226
582,0.18949189487054605,0.39485600235859597,0.41565210277085807
583,0.21750733600874655,0.36813844563924347,0.41435421835201008
584,0.36732454866032904,0.2760607424372637,0.35661470890240726
585,0.24306749576220402,0.32404284504938569,0.43288965918841033
586,0.77342122116254153,0.1244901676296888,0.10208861120776963
587,0.18237784000044482,0.25522410848394311,0.56239805151561217
588,0.054167128313917748,0.40925147736838247,0.5365813943176998
589,0.49849673983133974,0.21091404557614052,0.29058921459251985
590,0.62258580181880041,0.19605305151232127,0.18136114666887815
591,0.46832926419562659,0.18519768867320865,0.34647304713116478
592,0.3819423977213352,0.29952482816602283,0.31853277411264208
593,0.72612072892257429,0.14795092668811363,0.12592834438931191
594,0.33502018892125063,0.074654636479195804,0.59032517459955347
595,0.15379326178790373,0.30118100924170371,0.5450257289703927
596,0.63341373103551291,0.086047440868880526,0.28053882809560643
597,0.17713179385669639,0.26906826807590378,0.5537999380673998
598,0.22231176127339364,0.21030519782483831,0.56738304090176805
599,0.26327531410884941,0.30394305114267273,0.43278163474847781
600,0.27698116388597371,0.39272304961583143,0.33029578649819491
601,0.92829827426748379,0.069936968979730285,0.0017647567527861129
602,0.14717006355162901,0.29507928517199139,0.55775065127637957
603,0.76694560184022698,0.078517737503758109,0.15453666065601485
604,0.27450674724118002,0.28332853190858664,0.44216472085023328
605,0.37287096148461102,0.30974794347073392,0.317381095044655
606,0.67435532384379604,0.019391484427910343,0.30625319172829363
607,0.07793152742317104,0.38875365824031438,0.53331481433651462
608,0.12076487340869475,0.31820050422192003,0.56103462236938517
609,0.098911868146114898,0.33797848707308009,0.56310964478080505
610,0.50328478819089606,0.17834312636928684,0.31837208543981704
611,0.29853502113073821,0.35496639847452821,0.34649858039473364
612,0.68524814813709611,0.094669181279432829,0.22008267058347097
613,0.60504198915197471,0.15806082155649023,0.236897189291535
614,0.28042046444157759,0.14449760298287162,0.57508193257555085
615,0.2176645292336164,0.18498020050613886,0.59735527026024482
616,0.92430523151782495,0.064467931905076006,0.011226836577098847
617,0.56366359756046136,0.21633637140965406,0.22000003102988458
618,0.81850081823781329,0.055494215262417323,0.12600496649976942
619,0.02365677483733989,0.42543057008640384,0.5509126550762562
620,0.39393834629938079,0.2197501779002739,0.38631147580034525
621,0.43178761971412799,0.14475663542872774,0.42345574485714421
622,0.50340942767676422,0.17204265235687871,0.32454791996635707
623,0.82107974902518965,0.11687754810421684,0.062042702870593477
624,0.77716941137084261,0.12820005745289847,0.094630531176258942
625,0.30419814317190597,0.092642123187909584,0.60315973364018449
626,0.46246277710215827,0.15214753153586283,0.38538969136197887
627,0.14247541055514307,0.3049766008280535,0.55254798861680343
628,0.75565117525077452,0.02464501803652959,0.21970380671269585
629,0.019068727396126396,0.43227338672577764,0.54865788587809605
630,0.88427539294444735,0.058406361012696181,0.057318246042856492
631,0.27237421216230534,0.27037229995311884,0.45725348788457587
632,0.38354005897627502,0.30077391433941247,0.3156860266843125
633,0.2627151351497285,0.38660765351419152,0.35067721133607993
634,0.79814914896014433,0.03237235025871716,0.16947850078113844
635,0.060344022167061175,0.38769171762792975,0.55196426020500899
636,0.2162383369234924,0.21579133362040659,0.56797032945610104
637,0.45217181966133246,0.18948294800070892,0.35834523233795862
638,0.30446390414588731,0.24225639992417949,0.45327969592993317
639,0.11675600259998331,0.33116049525266522,0.55208350214735147
640,0.69016081759907844,0.10351925642137971,0.20631992597954193
641,0.24371741342519221,0.30800312315065831,0.44827946342414954
642,0.27551002955559994,0.26555631821059766,0.45893365223380239
643,0.51943607427435989,0.04459023209464473,0.43597369363099542
644,0.46009735408104097,0.26353089786613232,0.2763717480528266
645,0.62716335361338604,0.16001646552393167,0.21282018086268223
646,0.57255418255966817,0.21890164058273326,0.20854417685759846
647,0.18034646775922822,0.40579558073402022,0.41385795150675159
648,0.057501742763153021,0.38861012344195817,0.55388813379488877
649,0.27503742142400261,0.38263441870204945,0.34232815987394782
650,0.30021493595764442,0.37806399516511174,0.32172106887724372
651,0.076315446117718219,0.37242430250298009,0.55126025137930168
652,0.093250319146070626,0.34423955232330783,0.56251012853062154
653,0.40345717894414618,0.16053083766428261,0.43601198339157116
654,0.80188925003796563,0.059153863746228226,0.13895688621580604
655,0.23421951777387376,0.1636572498588858,0.60212323236724052
656,0.20054851287043821,0.3687472584899758,0.43070422863958596
657,0.48791338261313677,0.21629680565569995,0.2957898117311632
658,0.57863313164703967,0.21661629395254772,0.20475057440041261
659,0.25137317176218826,0.1408998608453616,0.60772696739245013
660,0.27785949584333069,0.14298555114917011,0.5791549530074992
661,0.27026901306278206,0.11344450142516396,0.61628648551205401
662,0.49444797685560932,0.2129166940759577,0.29263532906843298
663,0.82017008915741296,0.11213420378102842,0.067695707061558599
664,0.26876956343823905,0.11029939495401293,0.62093104160774804
665,0.13515222006888788,0.30524489003875166,0.55960288989236051
666,0.26745842793697694,0.13955218182529622,0.5929893902377269
667,0.30326297021354109,0.38065497482099836,0.31608205496546055
668,0.018275938395109267,0.43292688685666919,0.54879717474822154
669,0.28035033125332803,0.36073685280180928,0.35891281594486268
670,0.13036403558974924,0.31035176314581253,0.55928420126443823
671,0.58867302386488551,0.10126212448477753,0.31006485165033698
672,0.30559882462710292,0.37903436714452243,0.31536680822837471
673,0.51051016490663548,0.10192444155980182,0.38756539353356262
674,0.20449924807753825,0.23639887499620058,0.55910187692626134
675,0.24283754173379898,0.30589808817384107,0.45126437009236003
676,0.78892329236278358,0.060687065056475836,0.15038964258074064
